filepath,emotion,features
processed_ravdess\03-01-01-01-02-02-08.wav,1,"[-336.33935546875, 69.04261779785156, 11.795209884643555, 23.432815551757812, 8.72442626953125, 6.7499098777771, 6.527530193328857, -4.476614952087402, 1.7329206466674805, 2.532463312149048, 4.980611801147461, 0.7935182452201843, 4.865914821624756, 165.62977600097656, 59.05338668823242, 34.88270950317383, 24.691444396972656, 17.5004825592041, 18.282869338989258, 15.601369857788086, 18.533000946044922, 13.315354347229004, 13.71815013885498, 10.769567489624023, 11.634523391723633, 7.934260845184326, 0.48424074053764343, 0.5573328137397766, 0.590847373008728, 0.6372265219688416, 0.6534525752067566, 0.7006580829620361, 0.7149959802627563, 0.7119052410125732, 0.7022774815559387, 0.6100422739982605, 0.5529438257217407, 0.49027740955352783, 0.34716203808784485, 0.37078022956848145, 0.3830711543560028, 0.3985603451728821, 0.4019053876399994, 0.3875159025192261, 0.3712022006511688, 0.3655574321746826, 0.3644351363182068, 0.35191333293914795, 0.3477174639701843, 0.31019529700279236, 1132.780484978013, 1246.2903090496363, 1873.8164838576158, 2484.7279089964595, 0.03431226717715232, 0.07145663739260687]"
processed_ravdess\03-01-01-01-02-02-19.wav,1,"[-372.16241455078125, 69.7341537475586, 16.336023330688477, 26.66206932067871, 12.22332763671875, 14.02048397064209, 4.439829349517822, -1.596325397491455, -3.4200775623321533, 6.012268543243408, 5.536574363708496, 0.5522305369377136, 9.293882369995117, 173.67970275878906, 62.62809371948242, 18.67070960998535, 17.458234786987305, 15.5908842086792, 10.068854331970215, 14.30241870880127, 17.77249526977539, 18.389842987060547, 10.181242942810059, 12.70583438873291, 12.678041458129883, 9.053004264831543, 0.5532991886138916, 0.6165894269943237, 0.6578328609466553, 0.6635978817939758, 0.6946317553520203, 0.6743427515029907, 0.6770157814025879, 0.7145713567733765, 0.7179210782051086, 0.6579808592796326, 0.6041412949562073, 0.5728365778923035, 0.32686010003089905, 0.3638843894004822, 0.39143794775009155, 0.3955058455467224, 0.39339756965637207, 0.40514662861824036, 0.42038390040397644, 0.3663317561149597, 0.32531604170799255, 0.3132733404636383, 0.28704342246055603, 0.28603851795196533, 750.0779185293127, 1012.4476449299021, 1241.7731438483393, 2005.6546367503415, 0.016301081730769232, 0.03189707698172201]"
processed_ravdess\03-01-01-01-01-02-20.wav,1,"[-357.8135681152344, 42.94290542602539, -1.3904439210891724, 15.646798133850098, -0.5597562193870544, -3.3333382606506348, -0.4108133912086487, -6.190768718719482, 0.4323233664035797, 1.8590401411056519, 0.9123430252075195, 1.004690408706665, 0.12021884322166443, 196.538818359375, 51.82737731933594, 27.07468032836914, 20.342103958129883, 18.58901023864746, 19.981281280517578, 13.584441184997559, 16.950769424438477, 11.409107208251953, 11.175586700439453, 9.364962577819824, 8.277502059936523, 11.940119743347168, 0.577838122844696, 0.5617968440055847, 0.6116854548454285, 0.6285971403121948, 0.6681942939758301, 0.706725537776947, 0.659931480884552, 0.6470667123794556, 0.6014986634254456, 0.5563392043113708, 0.56373131275177, 0.5779001116752625, 0.31003537774086, 0.35169199109077454, 0.38433051109313965, 0.3939208686351776, 0.39939263463020325, 0.4055382311344147, 0.392177939414978, 0.4048497974872589, 0.40031206607818604, 0.377206951379776, 0.3452547490596771, 0.30806469917297363, 1319.9338916021236, 1366.1343845987074, 2345.7907936789775, 2655.660561890277, 0.03852348823051948, 0.06317365584448088]"
processed_ravdess\03-01-01-01-01-02-05.wav,1,"[-392.8621520996094, 77.46752166748047, 9.121816635131836, 23.84615135192871, 16.059961318969727, 7.215818881988525, 7.116727352142334, 0.676952064037323, 5.644190311431885, 8.10952091217041, 8.04931926727295, 6.879052639007568, 4.221588134765625, 168.5478973388672, 66.65574645996094, 23.16523551940918, 26.44601821899414, 19.09815788269043, 19.894500732421875, 10.918417930603027, 12.822279930114746, 10.840928077697754, 10.008440971374512, 11.333250999450684, 8.600874900817871, 6.888632297515869, 0.6130979657173157, 0.6392391920089722, 0.6736658215522766, 0.7020847201347351, 0.7479580044746399, 0.7648792862892151, 0.7263726592063904, 0.7494201064109802, 0.7166430950164795, 0.6431018114089966, 0.6069717407226562, 0.5715544819831848, 0.24500209093093872, 0.29228517413139343, 0.3167594075202942, 0.32679176330566406, 0.3158058822154999, 0.3339928984642029, 0.3288929760456085, 0.3107765316963196, 0.3149856925010681, 0.3202456831932068, 0.2817223370075226, 0.251495897769928, 792.7440048389524, 864.1726112903023, 1356.8661051950637, 1869.9744220090363, 0.009078299164012739, 0.01510241445439722]"
processed_ravdess\03-01-01-01-02-02-19.wav,1,"[-372.16241455078125, 69.7341537475586, 16.336023330688477, 26.66206932067871, 12.22332763671875, 14.02048397064209, 4.439829349517822, -1.596325397491455, -3.4200775623321533, 6.012268543243408, 5.536574363708496, 0.5522305369377136, 9.293882369995117, 173.67970275878906, 62.62809371948242, 18.67070960998535, 17.458234786987305, 15.5908842086792, 10.068854331970215, 14.30241870880127, 17.77249526977539, 18.389842987060547, 10.181242942810059, 12.70583438873291, 12.678041458129883, 9.053004264831543, 0.5532991886138916, 0.6165894269943237, 0.6578328609466553, 0.6635978817939758, 0.6946317553520203, 0.6743427515029907, 0.6770157814025879, 0.7145713567733765, 0.7179210782051086, 0.6579808592796326, 0.6041412949562073, 0.5728365778923035, 0.32686010003089905, 0.3638843894004822, 0.39143794775009155, 0.3955058455467224, 0.39339756965637207, 0.40514662861824036, 0.42038390040397644, 0.3663317561149597, 0.32531604170799255, 0.3132733404636383, 0.28704342246055603, 0.28603851795196533, 750.0779185293127, 1012.4476449299021, 1241.7731438483393, 2005.6546367503415, 0.016301081730769232, 0.03189707698172201]"
processed_ravdess\03-01-01-01-02-01-21.wav,1,"[-379.6136169433594, 78.52597045898438, 11.014591217041016, 20.613265991210938, 15.4844970703125, 4.24590539932251, 9.159582138061523, -0.04813678562641144, -3.3544921875, 5.861125469207764, 7.09704065322876, 3.463125467300415, 3.5365660190582275, 185.5911102294922, 75.49861145019531, 25.418228149414062, 18.363855361938477, 14.506505966186523, 19.41163444519043, 10.628437042236328, 15.4753999710083, 16.237228393554688, 10.32165813446045, 10.370889663696289, 9.457788467407227, 8.190299034118652, 0.5481317639350891, 0.5995950102806091, 0.6832519769668579, 0.6929181814193726, 0.6860139966011047, 0.7244336605072021, 0.7535799145698547, 0.7807226777076721, 0.7337779998779297, 0.6451869606971741, 0.5786852240562439, 0.5538108944892883, 0.3225524425506592, 0.3265347182750702, 0.33683574199676514, 0.3583061099052429, 0.37612977623939514, 0.36642253398895264, 0.34163057804107666, 0.3162408471107483, 0.300730437040329, 0.3398832678794861, 0.30957502126693726, 0.2783623933792114, 618.4165224147047, 964.4360511168808, 1099.2286095252405, 1866.85392101278, 0.009881435296474358, 0.019767939970800362]"
processed_ravdess\03-01-01-01-02-01-13.wav,1,"[-400.05145263671875, 65.40110778808594, 6.602105140686035, 12.745203018188477, 13.617850303649902, 7.580199241638184, 1.0737066268920898, -1.9703612327575684, -1.502018690109253, 4.982549667358398, 6.46674108505249, 1.1510791778564453, 8.812356948852539, 177.32882690429688, 68.92945098876953, 22.025400161743164, 18.44296646118164, 13.78654956817627, 12.34160041809082, 13.82365608215332, 16.546342849731445, 15.526276588439941, 8.744441986083984, 8.00525951385498, 10.863795280456543, 9.851290702819824, 0.6311296224594116, 0.6947386860847473, 0.7243407964706421, 0.7464808821678162, 0.698561429977417, 0.6800569295883179, 0.7012085318565369, 0.7192025184631348, 0.6929017305374146, 0.6673824787139893, 0.5956442356109619, 0.5482308864593506, 0.3156082332134247, 0.30743327736854553, 0.34847256541252136, 0.3577730357646942, 0.39290928840637207, 0.4203657805919647, 0.40017521381378174, 0.3647449016571045, 0.31462985277175903, 0.2829577624797821, 0.28379249572753906, 0.29067301750183105, 947.09037900792, 948.5337148847337, 1287.7017372532894, 2077.675339853121, 0.029392328477443608, 0.06294492118765047]"
processed_ravdess\03-01-01-01-02-02-20.wav,1,"[-385.7107238769531, 39.0080451965332, 0.1725490838289261, 11.47256851196289, -0.5924762487411499, -3.283311367034912, -3.011770248413086, -7.810385704040527, 0.9118441939353943, -0.13803644478321075, 0.8162912726402283, -0.9985858201980591, 0.17980174720287323, 189.32095336914062, 52.9847412109375, 25.756391525268555, 18.268003463745117, 18.773603439331055, 19.156206130981445, 17.171537399291992, 18.011938095092773, 10.641133308410645, 10.021102905273438, 8.792435646057129, 9.788646697998047, 11.093817710876465, 0.5743946433067322, 0.5489535927772522, 0.6116206645965576, 0.6685729026794434, 0.6758573651313782, 0.659298300743103, 0.6069015264511108, 0.6219526529312134, 0.6058248281478882, 0.5519258379936218, 0.48091286420822144, 0.5298200249671936, 0.3287886083126068, 0.37516462802886963, 0.4000786244869232, 0.40476173162460327, 0.40924665331840515, 0.42162632942199707, 0.41098085045814514, 0.39697888493537903, 0.37876570224761963, 0.3474949896335602, 0.31031784415245056, 0.309676855802536, 1613.5380910370166, 1528.818076511022, 3071.6480928308824, 2662.223484665427, 0.06349251940359477, 0.125276949610287]"
processed_ravdess\03-01-01-01-01-01-11.wav,1,"[-365.279052734375, 68.22356414794922, 28.07518196105957, 23.679977416992188, 15.973335266113281, 9.507973670959473, 10.609432220458984, 5.463002681732178, 3.847421884536743, 4.381361961364746, 7.496620178222656, 6.521474838256836, 3.3285162448883057, 180.13641357421875, 59.120819091796875, 18.186534881591797, 18.612518310546875, 14.603921890258789, 13.995967864990234, 12.376956939697266, 11.92956829071045, 12.637065887451172, 11.32707691192627, 9.150163650512695, 10.93101978302002, 9.485304832458496, 0.5963676571846008, 0.663461446762085, 0.6715435981750488, 0.674089789390564, 0.7333152294158936, 0.7603554129600525, 0.7171792984008789, 0.7381599545478821, 0.7516991496086121, 0.7291924953460693, 0.6808621883392334, 0.602462112903595, 0.28727859258651733, 0.30629149079322815, 0.32906803488731384, 0.36817389726638794, 0.362499862909317, 0.368740975856781, 0.38160014152526855, 0.3356795012950897, 0.2785838842391968, 0.2475251853466034, 0.2468702644109726, 0.23678690195083618, 948.9729711319239, 1043.7400145545575, 1529.6490837545955, 2501.9009857564724, 0.016396915211397058, 0.029335538305936118]"
processed_ravdess\03-01-01-01-01-01-22.wav,1,"[-352.28094482421875, 54.64752960205078, 3.3492331504821777, 5.751078128814697, 5.898489475250244, -2.165761709213257, -3.139075517654419, -6.1194658279418945, -9.853508949279785, -2.5408992767333984, -1.0648601055145264, -5.084716796875, 1.405625820159912, 182.3443603515625, 45.90309524536133, 19.563169479370117, 22.557540893554688, 15.530146598815918, 18.5436954498291, 16.691686630249023, 13.888821601867676, 14.792726516723633, 12.143641471862793, 8.169563293457031, 9.631359100341797, 10.246712684631348, 0.399919331073761, 0.40935346484184265, 0.45785897970199585, 0.4475529193878174, 0.5081672072410583, 0.5274443626403809, 0.4484378397464752, 0.4988405406475067, 0.4733474552631378, 0.48933887481689453, 0.4999067485332489, 0.48184674978256226, 0.322343111038208, 0.33163952827453613, 0.35476717352867126, 0.3480958640575409, 0.3524000942707062, 0.33992502093315125, 0.29833343625068665, 0.360959529876709, 0.35607200860977173, 0.36007940769195557, 0.38248950242996216, 0.34103628993034363, 2805.982319108545, 1087.080906492067, 5817.873737310908, 2419.955411543155, 0.07505535927547771, 0.06766052516648532]"
processed_ravdess\03-01-01-01-01-02-14.wav,1,"[-346.1365661621094, 43.514671325683594, 6.184096813201904, 11.847650527954102, -4.586604118347168, -2.851813554763794, -4.880241394042969, -6.593189239501953, -0.9613147377967834, -1.9536094665527344, -1.7871644496917725, -5.1324462890625, -1.5652880668640137, 173.63681030273438, 50.34444046020508, 22.973230361938477, 21.806581497192383, 15.716754913330078, 16.37480354309082, 14.03940200805664, 14.16087532043457, 10.383476257324219, 7.7065324783325195, 7.102771759033203, 10.826415061950684, 8.710963249206543, 0.5159294605255127, 0.5274266600608826, 0.5311989784240723, 0.542959451675415, 0.530585527420044, 0.5710723400115967, 0.5876880884170532, 0.6198632717132568, 0.6339861750602722, 0.5784583687782288, 0.5854833126068115, 0.5547468662261963, 0.3303523063659668, 0.35003700852394104, 0.34905701875686646, 0.368130624294281, 0.35821661353111267, 0.3511197566986084, 0.3426159918308258, 0.3211742341518402, 0.3056040406227112, 0.3138948678970337, 0.3550441265106201, 0.3344704806804657, 2883.8240766824824, 1669.7725133137901, 5504.649353027344, 3197.231323929359, 0.09062364366319445, 0.06692737523482684]"
processed_ravdess\03-01-01-01-02-02-12.wav,1,"[-336.7008056640625, 59.74686050415039, 10.934175491333008, 11.847683906555176, 10.134319305419922, 2.910020589828491, 3.2283034324645996, -5.527377605438232, 1.3961542844772339, 5.016823768615723, -2.1580662727355957, 2.760423421859741, -1.2786740064620972, 181.4544677734375, 51.44851303100586, 23.466964721679688, 21.171466827392578, 14.32347583770752, 16.749135971069336, 15.289031028747559, 19.886018753051758, 13.725611686706543, 8.698920249938965, 11.656896591186523, 9.5764741897583, 11.231115341186523, 0.47050967812538147, 0.5183974504470825, 0.5222358107566833, 0.5805849432945251, 0.653278112411499, 0.7042986750602722, 0.7152801156044006, 0.6376336216926575, 0.6376181840896606, 0.5877652168273926, 0.5257144570350647, 0.4752088487148285, 0.34715816378593445, 0.37605002522468567, 0.40886884927749634, 0.42838698625564575, 0.4156962037086487, 0.4047640264034271, 0.3844733238220215, 0.38770371675491333, 0.38559532165527344, 0.3838459551334381, 0.3553009331226349, 0.33117300271987915, 1275.6380660790535, 1567.7809372317718, 2044.0770240346337, 2785.3333832785133, 0.04434651174363057, 0.0958430790823478]"
processed_ravdess\03-01-01-01-02-01-12.wav,1,"[-336.48095703125, 64.49710845947266, 5.883136749267578, 13.721428871154785, 12.013595581054688, 1.3699637651443481, -0.658291757106781, -7.267242431640625, -4.120094299316406, 5.572697162628174, -1.89793062210083, 2.696363687515259, -2.983139753341675, 173.10699462890625, 48.799747467041016, 26.364913940429688, 21.639711380004883, 16.906112670898438, 15.800787925720215, 14.704694747924805, 17.62009048461914, 14.327608108520508, 7.843352794647217, 11.771154403686523, 8.457379341125488, 12.029115676879883, 0.48455163836479187, 0.5173557996749878, 0.5240514874458313, 0.5717953443527222, 0.6612359285354614, 0.7183988690376282, 0.6777268648147583, 0.6054211258888245, 0.5956981778144836, 0.6164761185646057, 0.5136420726776123, 0.44805434346199036, 0.36277347803115845, 0.3754962384700775, 0.4233261048793793, 0.4271882176399231, 0.3999248743057251, 0.39308464527130127, 0.3993760645389557, 0.3950076401233673, 0.38142484426498413, 0.3680492341518402, 0.3470887243747711, 0.3348771631717682, 1207.6941083447261, 1394.4196578578185, 1946.6843825120193, 2542.6995288894645, 0.03229542267628205, 0.06623130178097793]"
processed_ravdess\03-01-01-01-02-02-01.wav,1,"[-374.65032958984375, 66.37002563476562, 10.88166332244873, 21.366188049316406, 14.802266120910645, 10.731098175048828, 6.1577959060668945, 0.7974730134010315, -2.6864898204803467, 4.296126842498779, 8.732526779174805, 6.091740131378174, 8.111166000366211, 183.81610107421875, 65.56214904785156, 20.222759246826172, 20.0871524810791, 16.329492568969727, 12.19918155670166, 9.523322105407715, 15.023409843444824, 15.250711441040039, 9.150993347167969, 8.847674369812012, 8.677399635314941, 7.601904392242432, 0.7172166109085083, 0.6954841017723083, 0.7040866613388062, 0.7554997205734253, 0.7692654728889465, 0.7676576972007751, 0.7631000876426697, 0.7908033132553101, 0.7418755292892456, 0.6772644519805908, 0.6293254494667053, 0.6245706677436829, 0.25096842646598816, 0.29993608593940735, 0.3496926426887512, 0.3414901793003082, 0.33604860305786133, 0.35396984219551086, 0.3302293121814728, 0.2856311500072479, 0.2708052694797516, 0.2599828243255615, 0.2562161386013031, 0.21400263905525208, 581.9552391791864, 942.4163430805282, 1114.3825558850365, 1931.2555916973095, 0.004733120437956205, 0.009107920670509924]"
processed_ravdess\03-01-01-01-02-02-13.wav,1,"[-388.581787109375, 63.70148849487305, 4.016808986663818, 16.618932723999023, 12.189879417419434, 8.203499794006348, 2.1663901805877686, 0.3797090947628021, -2.9683055877685547, 7.0752787590026855, 7.163839817047119, 1.0836496353149414, 10.149795532226562, 191.96847534179688, 65.50608825683594, 25.895719528198242, 19.82597541809082, 14.558670043945312, 13.744153022766113, 14.773676872253418, 15.111001014709473, 18.73560333251953, 7.772591590881348, 7.7207350730896, 12.652965545654297, 10.095492362976074, 0.6417831182479858, 0.728872537612915, 0.7442181706428528, 0.7244124412536621, 0.7232365608215332, 0.7036146521568298, 0.7312108278274536, 0.6957783102989197, 0.7073431015014648, 0.6757977604866028, 0.6047475934028625, 0.5849165916442871, 0.28674620389938354, 0.2907072901725769, 0.3342317044734955, 0.36149105429649353, 0.3908911645412445, 0.39861977100372314, 0.3869161605834961, 0.370787113904953, 0.3183865249156952, 0.28138354420661926, 0.28104645013809204, 0.2789378762245178, 776.8910997013896, 1053.4115850928297, 1380.7374842026654, 2182.4732367173983, 0.015933766084558824, 0.024123007205729772]"
