filepath,emotion,features
processed_emodb\16a04La.wav,L,"[-231.62664794921875, 115.73326873779297, -43.36201477050781, 58.54476547241211, -10.223031044006348, 23.684654235839844, -11.181578636169434, -15.206125259399414, -7.056351184844971, 4.586866855621338, 7.773193836212158, -8.91702938079834, 1.4621142148971558, 97.66694641113281, 45.020660400390625, 41.869659423828125, 36.9747200012207, 24.70506477355957, 13.118292808532715, 18.325511932373047, 18.12275505065918, 11.031861305236816, 11.775540351867676, 13.200477600097656, 8.685562133789062, 11.082754135131836, 0.28760549426078796, 0.3172164559364319, 0.5064743757247925, 0.5940973162651062, 0.5301279425621033, 0.4559367895126343, 0.4323420822620392, 0.37847983837127686, 0.34979572892189026, 0.29372504353523254, 0.30621787905693054, 0.2984974682331085, 0.3179168999195099, 0.31061023473739624, 0.3568062484264374, 0.37312188744544983, 0.35082343220710754, 0.3570859730243683, 0.380839079618454, 0.3581341505050659, 0.3524053394794464, 0.26886600255966187, 0.28183263540267944, 0.32230815291404724, 1274.3131534484503, 715.7710133781471, 2596.586192737926, 1542.7174444524494, 0.025645862926136364, 0.03104375728868488]"
processed_emodb\13b01Wa.wav,W,"[-225.28428649902344, 92.9434814453125, -47.71684265136719, 41.84580993652344, -19.90612030029297, 12.382555961608887, -33.87591552734375, -2.0886752605438232, -20.612302780151367, -12.510640144348145, -4.935421943664551, -1.6901681423187256, -3.0157206058502197, 104.53736114501953, 45.02951431274414, 38.92916488647461, 26.551158905029297, 23.108095169067383, 17.92011070251465, 17.514686584472656, 16.05466079711914, 13.180940628051758, 15.457331657409668, 12.147456169128418, 10.422698974609375, 11.70429801940918, 0.2619672417640686, 0.3697655200958252, 0.36831390857696533, 0.3004307448863983, 0.33422717452049255, 0.3135361969470978, 0.3653932511806488, 0.334927499294281, 0.29097241163253784, 0.22991520166397095, 0.23036983609199524, 0.2533615231513977, 0.30535316467285156, 0.3683113753795624, 0.35604310035705566, 0.3196399509906769, 0.3751600980758667, 0.32155418395996094, 0.37681183218955994, 0.3673914670944214, 0.3401542901992798, 0.28440675139427185, 0.3064398169517517, 0.31610533595085144, 1911.5458023090011, 1022.7255034066653, 3556.530384181701, 1577.5886444100927, 0.10397873711340207, 0.09969637708898307]"
processed_emodb\09a04Wa.wav,W,"[-285.4663391113281, 94.0263442993164, -59.662193298339844, 37.54407501220703, -10.127367973327637, 10.83138656616211, -9.37434196472168, -8.385873794555664, -4.813124656677246, -2.5300774574279785, 0.3520672917366028, -0.37315744161605835, 1.3313310146331787, 97.83385467529297, 25.651586532592773, 66.57672119140625, 22.81327247619629, 26.510536193847656, 15.582709312438965, 17.46169662475586, 17.78460121154785, 13.559454917907715, 15.799222946166992, 8.34968090057373, 8.989985466003418, 12.872990608215332, 0.6070660352706909, 0.5725592374801636, 0.49985527992248535, 0.4529697000980377, 0.43313050270080566, 0.38007649779319763, 0.43338292837142944, 0.4491465985774994, 0.4232996106147766, 0.44829726219177246, 0.4844109117984772, 0.5552566051483154, 0.30866363644599915, 0.3366512656211853, 0.33239006996154785, 0.3536163866519928, 0.36147835850715637, 0.3489799201488495, 0.3478841781616211, 0.3469143211841583, 0.3389301002025604, 0.31782957911491394, 0.29378998279571533, 0.3070501983165741, 1222.1823222974722, 588.1184013708737, 2574.1598510742188, 1329.9054186985186, 0.016162109375, 0.02849902362154872]"
processed_emodb\14a05Aa.wav,A,"[-213.1336669921875, 96.3109130859375, -30.866374969482422, 52.3604736328125, -25.928464889526367, 24.50761604309082, -18.8067684173584, -1.1418105363845825, -11.789017677307129, -7.071315765380859, 1.2904367446899414, -5.584724426269531, 4.4996442794799805, 65.1761474609375, 51.99691390991211, 28.372922897338867, 26.304731369018555, 27.38417625427246, 21.292102813720703, 15.255650520324707, 16.07466697692871, 10.471250534057617, 13.278712272644043, 11.544855117797852, 8.157930374145508, 12.972254753112793, 0.5029969215393066, 0.3566663861274719, 0.2844034731388092, 0.24985738098621368, 0.24785086512565613, 0.2625638544559479, 0.2732340395450592, 0.29200050234794617, 0.3785841166973114, 0.4461711049079895, 0.510997474193573, 0.5768133997917175, 0.36097443103790283, 0.31638938188552856, 0.3149416446685791, 0.28796467185020447, 0.2821893095970154, 0.32726436853408813, 0.32652655243873596, 0.321201890707016, 0.3585032522678375, 0.3639305830001831, 0.32279908657073975, 0.3253634572029114, 2022.9716344453143, 1232.2307132045275, 3930.8670043945312, 1708.5405274662783, 0.09328787667410714, 0.09491020546430583]"
processed_emodb\16b02Fd.wav,F,"[-215.5108184814453, 75.77863311767578, -72.0173110961914, 52.689369201660156, -35.90288162231445, 12.66508674621582, -12.40108585357666, 1.677681565284729, -11.208149909973145, -4.384067058563232, 2.1273624897003174, -4.063080787658691, 1.8806489706039429, 70.99984741210938, 39.83900833129883, 43.98767852783203, 26.47550392150879, 26.292490005493164, 21.456539154052734, 17.899703979492188, 17.884029388427734, 14.713680267333984, 15.49123477935791, 9.515447616577148, 9.214886665344238, 12.44360637664795, 0.417382150888443, 0.4107588827610016, 0.4071473777294159, 0.473885715007782, 0.4675009250640869, 0.42602789402008057, 0.46299469470977783, 0.48195070028305054, 0.4395953416824341, 0.3902689516544342, 0.37075987458229065, 0.3729134202003479, 0.34586212038993835, 0.32041141390800476, 0.3285806179046631, 0.3571252226829529, 0.3552006185054779, 0.3421158194541931, 0.3582741916179657, 0.37140780687332153, 0.34767740964889526, 0.35542768239974976, 0.3411152958869934, 0.30570554733276367, 1499.442485238193, 552.5841086947395, 3446.0865693933824, 1347.8602218031685, 0.017249412785947712, 0.025852719467848645]"
processed_emodb\13b02Lc.wav,L,"[-233.91806030273438, 114.50516510009766, 6.007465362548828, 45.949378967285156, -16.17690086364746, 21.898616790771484, 3.282111883163452, 3.805699348449707, -4.553712368011475, -5.1502885818481445, 1.837602138519287, 2.662482500076294, -0.7479057908058167, 81.64022827148438, 45.178035736083984, 35.845149993896484, 26.42070198059082, 25.871234893798828, 22.73379898071289, 20.344810485839844, 14.972509384155273, 12.860387802124023, 13.065766334533691, 13.443000793457031, 7.745622158050537, 13.081659317016602, 0.3872673511505127, 0.4118933379650116, 0.38733530044555664, 0.3735048174858093, 0.43614885210990906, 0.41768646240234375, 0.3339744806289673, 0.36721110343933105, 0.3642544746398926, 0.2630869746208191, 0.2474004626274109, 0.2853497266769409, 0.357798308134079, 0.3800922930240631, 0.35400646924972534, 0.3478986918926239, 0.3842373490333557, 0.3942342698574066, 0.36169829964637756, 0.3894399404525757, 0.37049028277397156, 0.2979450523853302, 0.284714937210083, 0.2977924644947052, 1033.4318689239042, 951.6354865458705, 2096.7300042873476, 1870.1398096392081, 0.020210080030487805, 0.030512195228156746]"
processed_emodb\03a02Nc.wav,N,"[-233.28443908691406, 138.73284912109375, -20.54726219177246, 55.269718170166016, -2.502534866333008, 17.11141586303711, -9.539911270141602, -1.1629931926727295, -14.150465965270996, -1.8022211790084839, 4.10981559753418, -5.112770080566406, 6.567960739135742, 110.25568389892578, 53.992069244384766, 32.697933197021484, 35.670326232910156, 30.773717880249023, 21.78155517578125, 22.44329261779785, 15.259989738464355, 13.98460578918457, 10.691983222961426, 11.03200912475586, 12.715801239013672, 9.217702865600586, 0.5352492928504944, 0.6615167260169983, 0.568069338798523, 0.44649258255958557, 0.44428175687789917, 0.4687441885471344, 0.48288843035697937, 0.5114256739616394, 0.5230472087860107, 0.462395042181015, 0.38168036937713623, 0.41295483708381653, 0.30733445286750793, 0.29247036576271057, 0.317136287689209, 0.35409441590309143, 0.3779192864894867, 0.3900259733200073, 0.37977513670921326, 0.3190779387950897, 0.3146643340587616, 0.3313702940940857, 0.3109024167060852, 0.3192763924598694, 1224.5805278639148, 821.2728025336653, 2479.052734375, 1721.1366860206797, 0.027886284722222224, 0.02985477992940889]"
processed_emodb\11b03Lc.wav,L,"[-267.2575988769531, 143.4644775390625, -12.727511405944824, 49.24444580078125, -15.038298606872559, 17.255578994750977, 15.251103401184082, -0.11545670032501221, -10.991924285888672, 1.2234469652175903, 0.5954491496086121, 0.41850557923316956, 0.7747462391853333, 78.2786865234375, 59.99217987060547, 33.41666030883789, 27.547054290771484, 29.459510803222656, 24.28887367248535, 17.736129760742188, 11.910497665405273, 12.736030578613281, 10.893592834472656, 11.354928970336914, 10.049154281616211, 10.823119163513184, 0.37095925211906433, 0.347320556640625, 0.34936556220054626, 0.3284270465373993, 0.32595789432525635, 0.3800869882106781, 0.42106351256370544, 0.5189235806465149, 0.5359976887702942, 0.5284732580184937, 0.48143473267555237, 0.42755091190338135, 0.299015074968338, 0.3024393916130066, 0.2758195400238037, 0.28369325399398804, 0.28118380904197693, 0.3306240141391754, 0.32209011912345886, 0.35415056347846985, 0.2940114736557007, 0.31904909014701843, 0.32635894417762756, 0.31640756130218506, 1393.1842371655414, 1048.8077790344862, 2618.3029174804688, 1758.5981217920325, 0.06438191731770833, 0.07652685734371185]"
processed_emodb\10b02Wb.wav,W,"[-255.57028198242188, 98.38297271728516, -48.448585510253906, 36.022377014160156, -22.28740882873535, 11.795994758605957, -7.812155723571777, 9.40710735321045, -18.718093872070312, -4.202096462249756, 2.2930171489715576, -4.007734298706055, 6.895330429077148, 97.59819030761719, 50.73928451538086, 49.29152297973633, 36.69472122192383, 26.528974533081055, 21.221149444580078, 19.409107208251953, 11.887612342834473, 14.919449806213379, 11.803537368774414, 13.678035736083984, 10.828838348388672, 9.491788864135742, 0.3330175578594208, 0.3800753355026245, 0.4107440412044525, 0.4676719009876251, 0.522061288356781, 0.5234442949295044, 0.4455568790435791, 0.3911761939525604, 0.4015726149082184, 0.42583519220352173, 0.4159320294857025, 0.3900695741176605, 0.275199830532074, 0.3151671886444092, 0.2974439263343811, 0.3182123303413391, 0.32702013850212097, 0.3541267216205597, 0.34178322553634644, 0.31940707564353943, 0.3341083526611328, 0.3497406244277954, 0.31624144315719604, 0.3438010811805725, 1905.4115248096682, 1038.9976209235854, 3463.7199155745966, 1713.5924618059476, 0.08025926159274194, 0.06264818122978452]"
processed_emodb\08b10La.wav,L,"[-218.4022979736328, 111.99832153320312, 1.5533725023269653, 51.34708786010742, -0.11105956882238388, 16.401355743408203, -15.26542854309082, 11.31761360168457, -11.878719329833984, -11.758316993713379, 0.869712233543396, -9.010597229003906, 0.40663790702819824, 76.381103515625, 38.152252197265625, 33.28704071044922, 32.83302307128906, 26.635913848876953, 17.387306213378906, 22.848543167114258, 12.030317306518555, 12.51850414276123, 14.160301208496094, 11.40414810180664, 7.573861122131348, 8.819942474365234, 0.1893976926803589, 0.3333071172237396, 0.4144325852394104, 0.35560426115989685, 0.26971280574798584, 0.2788538932800293, 0.3215949535369873, 0.3462863266468048, 0.2815247178077698, 0.22133393585681915, 0.1864895224571228, 0.17332936823368073, 0.24233074486255646, 0.3736957013607025, 0.35116779804229736, 0.3772781193256378, 0.3290773928165436, 0.35763120651245117, 0.367972731590271, 0.3853819966316223, 0.3219020962715149, 0.2999403476715088, 0.2860416769981384, 0.2670179009437561, 1146.2888400768672, 973.0800366622854, 2280.4729871513427, 1755.538321923575, 0.024155798037190084, 0.02450115811286534]"
processed_emodb\12a02Nb.wav,N,"[-194.0830841064453, 130.49398803710938, -30.61655616760254, 60.81178283691406, -11.247122764587402, 15.176053047180176, -4.5978007316589355, 7.760955333709717, -19.23088836669922, -1.7998930215835571, 0.5871574282646179, -4.046514987945557, 9.309045791625977, 112.4942626953125, 51.619869232177734, 33.443511962890625, 35.42156219482422, 31.33121681213379, 25.011079788208008, 22.042612075805664, 11.263680458068848, 16.630834579467773, 9.50717544555664, 13.083841323852539, 11.319927215576172, 7.205626010894775, 0.41330575942993164, 0.5792742967605591, 0.621551513671875, 0.586948573589325, 0.49893102049827576, 0.4395633339881897, 0.39457058906555176, 0.358815461397171, 0.4140241742134094, 0.41266193985939026, 0.3907715976238251, 0.37724271416664124, 0.30497607588768005, 0.359385222196579, 0.3083063066005707, 0.34197571873664856, 0.36209622025489807, 0.3608991503715515, 0.3818954527378082, 0.3366501033306122, 0.34394094347953796, 0.31786102056503296, 0.311379611492157, 0.2960432469844818, 1358.6004940153318, 915.2347585699548, 2722.2275390625, 1621.2448018722318, 0.03571614583333333, 0.03707892573876666]"
processed_emodb\08a07Tb.wav,T,"[-273.8269958496094, 91.24195098876953, 15.771069526672363, 42.92243194580078, 3.5737857818603516, 28.762319564819336, -2.5293378829956055, 10.477829933166504, 2.5317673683166504, -1.046563982963562, 3.7113192081451416, -0.7499221563339233, 0.845947802066803, 124.67291259765625, 48.54132843017578, 31.43581771850586, 26.8267765045166, 26.905845642089844, 15.651618003845215, 20.30790901184082, 10.355550765991211, 12.167292594909668, 16.097299575805664, 8.795772552490234, 9.825948715209961, 11.056336402893066, 0.46979281306266785, 0.5460739731788635, 0.6203415989875793, 0.6755750179290771, 0.6473054885864258, 0.6068499088287354, 0.5909500122070312, 0.5549880862236023, 0.48700451850891113, 0.4548470973968506, 0.437032014131546, 0.4062313139438629, 0.3280111849308014, 0.3410812020301819, 0.3535188138484955, 0.3630344271659851, 0.36437809467315674, 0.36744964122772217, 0.35751137137413025, 0.3450387716293335, 0.33570295572280884, 0.3287751376628876, 0.321302592754364, 0.301913857460022, 1369.5883588416802, 1246.4402782009752, 2507.5043776939656, 1996.5578015229462, 0.05664343121408046, 0.10035663589985026]"
processed_emodb\03b09Nc.wav,N,"[-239.49803161621094, 129.9599609375, -13.944283485412598, 54.92856979370117, 5.071397304534912, 11.969685554504395, -9.578818321228027, 0.6450240015983582, -11.425389289855957, -7.981822490692139, 4.069612979888916, -7.126535892486572, 2.8450236320495605, 96.24251556396484, 56.68126678466797, 35.35847091674805, 34.40552520751953, 27.929466247558594, 21.90924835205078, 16.01515007019043, 13.851566314697266, 14.969531059265137, 14.220541954040527, 13.455938339233398, 10.209005355834961, 9.688199043273926, 0.4214363992214203, 0.43521031737327576, 0.5155775547027588, 0.5086814165115356, 0.40668824315071106, 0.3933020234107971, 0.44523701071739197, 0.4851437211036682, 0.42542245984077454, 0.42437925934791565, 0.5038913488388062, 0.4732072651386261, 0.33869388699531555, 0.3109537363052368, 0.3319098949432373, 0.3581711947917938, 0.32870224118232727, 0.3202150762081146, 0.3311983346939087, 0.36747559905052185, 0.32736897468566895, 0.3138761520385742, 0.3266792893409729, 0.30399152636528015, 1224.6825473772556, 942.712065083354, 2440.7501220703125, 1665.008298145015, 0.030992780412946428, 0.036142647473083454]"
processed_emodb\10b09Wb.wav,W,"[-268.2779846191406, 99.65833282470703, -51.58845138549805, 40.894805908203125, -10.518343925476074, 7.922893047332764, -15.654557228088379, 2.5797693729400635, -22.447107315063477, -11.042211532592773, -1.0401946306228638, -5.831407070159912, 3.557534694671631, 116.03484344482422, 43.47502136230469, 48.66851806640625, 29.7432861328125, 26.786474227905273, 23.30198860168457, 18.408601760864258, 13.492868423461914, 13.631298065185547, 13.718082427978516, 14.066208839416504, 11.485794067382812, 9.117183685302734, 0.4180081784725189, 0.38921141624450684, 0.44668930768966675, 0.5207597017288208, 0.43151918053627014, 0.3828553557395935, 0.3603939116001129, 0.39397382736206055, 0.39577263593673706, 0.3437776267528534, 0.3302002549171448, 0.3815464973449707, 0.35213956236839294, 0.29221823811531067, 0.32742875814437866, 0.34348422288894653, 0.27284660935401917, 0.3123285472393036, 0.29498302936553955, 0.3142647445201874, 0.3407057523727417, 0.3160472512245178, 0.28583499789237976, 0.3194810450077057, 2008.7234150803758, 959.1839476184455, 3581.4828996178057, 1403.9730072483537, 0.11837483138489209, 0.08537787984217046]"
